brand,brand_id,sku,name,description,category_id,category_name,category_confidence,price_raw,price_currency,base_price_toman,price_is_inquiry,accuracy,size_range,size_label_fa,specifications_json,section_title,source_file,source_row_hint,parse_flags
Dasqua | داسکوا,4,1310-0017,کولیس مونو بالک ورنیه فک بلند — 0-1000mm/0-40,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"1,398,000,000",rial,139800000,false,0/02mm,0-1000mm/0-40,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1000mm/0-40""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:350,
Dasqua | داسکوا,4,1310-0021,کولیس مونو بالک ورنیه فک بلند — 0-1500mm/0-60,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"2,590,100,000",rial,259010000,false,0/02mm,0-1500mm/0-60,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1500mm/0-60""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:352,
Dasqua | داسکوا,4,1310-0025,کولیس مونو بالک ورنیه فک بلند — 0-2000mm/0-80,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"2,035,000,000",rial,203500000,false,0/02mm,0-2000mm/0-80,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-2000mm/0-80""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:353,
Dasqua | داسکوا,4,1310-0030,کولیس مونو بالک ورنیه فک بلند — 0-300mm/0-12,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"160,500,000",rial,16050000,false,0/02mm,0-300mm/0-12,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm/0-12""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:330,
Dasqua | داسکوا,4,1310-0031,کولیس مونو بالک ورنیه فک بلند — 0-300mm/0-12,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"271,550,000",rial,27155000,false,0/02mm,0-300mm/0-12,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm/0-12""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:331,
Dasqua | داسکوا,4,1310-0041,کولیس مونو بالک ورنیه فک بلند — 0-600mm/0-24,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"884,100,000",rial,88410000,false,0/02mm,0-600mm/0-24,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm/0-24""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:340,
Dasqua | داسکوا,4,1310-0042,کولیس مونو بالک ورنیه فک بلند — 0-600mm/0-24,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"1,069,050,000",rial,106905000,false,0/02mm,0-600mm/0-24,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-600mm/0-24""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:341,
Dasqua | داسکوا,4,1310-0043,کولیس مونو بالک ورنیه فک بلند — 0-800mm/0-32,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"884,100,000",rial,88410000,false,0/02mm,0-800mm/0-32,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-800mm/0-32""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:343,
Dasqua | داسکوا,4,1310-0044,کولیس مونو بالک ورنیه فک بلند — 0-800mm/0-32,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"1,161,800,000",rial,116180000,false,0/02mm,0-800mm/0-32,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-800mm/0-32""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:345,
Dasqua | داسکوا,4,1310-0055,کولیس مونو بالک ورنیه فک بلند — 0-1500mm/0-60,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"1,747,300,000",rial,174730000,false,0/02mm,0-1500mm/0-60,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1500mm/0-60""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:351,
Dasqua | داسکوا,4,1310-0060,کولیس مونو بالک ورنیه فک بلند — 0-1000mm/0-40,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"658,000,000",rial,65800000,false,0/02mm,0-1000mm/0-40,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1000mm/0-40""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:347,
Dasqua | داسکوا,4,1310-0090,کولیس مونو بالک ورنیه فک بلند — 0-800mm/0-32,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"781,250,000",rial,78125000,false,0/02mm,0-800mm/0-32,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-800mm/0-32""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:342,
Dasqua | داسکوا,4,1310-0095,کولیس مونو بالک ورنیه فک بلند — 0-800mm/0-32,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"1,021,800,000",rial,102180000,false,0/02mm,0-800mm/0-32,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-800mm/0-32""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:344,
Dasqua | داسکوا,4,1310-0100,کولیس مونو بالک ورنیه فک بلند — 0-1000mm/0-40,کولیس مونو بالک ورنیه فک بلند,57,انواع کولیس,high,"1,254,000,000",rial,125400000,false,0/02mm,0-1000mm/0-40,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1000mm/0-40""}], ""dimensions"": [], ""features"": {}}",کولیس مونو بالک ورنیه فک بلند,لیست قیمت داسکوا 14050212.pdf,line:349,
Dasqua | داسکوا,4,1331-2115,ساعت ( SHOCK PROOFضد رضبه) — 0-150mm,ساعت ( SHOCK PROOFضد رضبه),59,ساعت اندیکاتور,medium,"64,750,000",rial,6475000,false,0/02mm,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",ساعت ‪( SHOCK PROOFضد رضبه),لیست قیمت داسکوا 14050212.pdf,line:38,
Dasqua | داسکوا,4,1331-2120,ساعت کولیس 1 — 0-200mm,ساعت کولیس 1,59,ساعت اندیکاتور,medium,"84,500,000",rial,8450000,false,0/02mm,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",ساعت کولیس ‪1,لیست قیمت داسکوا 14050212.pdf,line:41,
Dasqua | داسکوا,4,1331-2130,کولیس ساعت 2 — 0-300mm,کولیس ساعت 2,59,ساعت اندیکاتور,medium,"123,500,000",rial,12350000,false,0/02mm,0-300mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",کولیس ساعت ‪2,لیست قیمت داسکوا 14050212.pdf,line:44,
Dasqua | داسکوا,4,1350-5005,ساعت کولیس 3 — 0-150mm,ساعت کولیس 3,59,ساعت اندیکاتور,medium,"70,100,000",rial,7010000,false,0/01mm,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",ساعت کولیس ‪3,لیست قیمت داسکوا 14050212.pdf,line:47,
Dasqua | داسکوا,4,1350-5010,کولیس ساعت 4 — 0-200mm,کولیس ساعت 4,59,ساعت اندیکاتور,medium,"88,750,000",rial,8875000,false,0/01mm,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",کولیس ساعت ‪4,لیست قیمت داسکوا 14050212.pdf,line:50,
Dasqua | داسکوا,4,1350-5015,ساعت کولیس 5 — 0-300mm,ساعت کولیس 5,59,ساعت اندیکاتور,medium,"139,100,000",rial,13910000,false,0/01mm,0-300mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm""}], ""dimensions"": [], ""features"": {}}",ساعت کولیس ‪5,لیست قیمت داسکوا 14050212.pdf,line:53,
Dasqua | داسکوا,4,1351-0005,شابلون شعاع سنج — 0-50mm,شابلون شعاع سنج,70,شعاع سنج(R),high,"15,650,000",rial,1565000,false,,0-50mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}",شابلون شعاع سنج,لیست قیمت داسکوا 14050212.pdf,line:2565,
Dasqua | داسکوا,4,1351-0010,شابلون شعاع سنج — 0-100mm,شابلون شعاع سنج,70,شعاع سنج(R),high,"15,650,000",rial,1565000,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}",شابلون شعاع سنج,لیست قیمت داسکوا 14050212.pdf,line:2567,
Dasqua | داسکوا,4,1351-0015,شابلون شعاع سنج — 0-150mm,شابلون شعاع سنج,70,شعاع سنج(R),high,"15,650,000",rial,1565000,false,,0-150mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",شابلون شعاع سنج,لیست قیمت داسکوا 14050212.pdf,line:2569,
Dasqua | داسکوا,4,1352-2010,شابلون شعاع سنج,شابلون شعاع سنج,70,شعاع سنج(R),high,"63,950,000",rial,6395000,false,0/5,,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/5""}], ""dimensions"": [], ""features"": {}}",شابلون شعاع سنج,لیست قیمت داسکوا 14050212.pdf,line:2563,
Dasqua | داسکوا,4,1380-3004,کولیس ورنیه تیپ مونو بالک — 0-100mm/0-4,کولیس ورنیه تیپ مونو بالک,57,انواع کولیس,high,"36,600,000",rial,3660000,false,0/02mm,0-100mm/0-4,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm/0-4""}], ""dimensions"": [], ""features"": {}}",کولیس ورنیه تیپ مونو بالک,لیست قیمت داسکوا 14050212.pdf,line:13,
Dasqua | داسکوا,4,1380-3005,کولیس ورنیه تیپ مونو بالک — 0-150mm/0-6,کولیس ورنیه تیپ مونو بالک,57,انواع کولیس,high,"39,000,000",rial,3900000,false,0/02mm,0-150mm/0-6,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm/0-6""}], ""dimensions"": [], ""features"": {}}",کولیس ورنیه تیپ مونو بالک,لیست قیمت داسکوا 14050212.pdf,line:16,
Dasqua | داسکوا,4,1380-3010,کولیس ورنیه تیپ مونو بالک — 0-200mm/0-8,کولیس ورنیه تیپ مونو بالک,57,انواع کولیس,high,"61,600,000",rial,6160000,false,0/02mm,0-200mm/0-8,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm/0-8""}], ""dimensions"": [], ""features"": {}}",کولیس ورنیه تیپ مونو بالک,لیست قیمت داسکوا 14050212.pdf,line:25,
Dasqua | داسکوا,4,1380-3015,کولیس ورنیه تیپ مونو بالک — 0-300mm/0-12,کولیس ورنیه تیپ مونو بالک,57,انواع کولیس,high,"104,850,000",rial,10485000,false,0/02mm,0-300mm/0-12,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-300mm/0-12""}], ""dimensions"": [], ""features"": {}}",کولیس ورنیه تیپ مونو بالک,لیست قیمت داسکوا 14050212.pdf,line:31,
Dasqua | داسکوا,4,1500-1052,"1,1.25,1.5,1.75,2,2.5,3,3.5,4 میلیمی تا 7 شابلون رزوه اینچ و — 0-1052mm","1,1.25,1.5,1.75,2,2.5,3,3.5,4 میلیمی تا 7 شابلون رزوه اینچ و",67,انواع گیج,medium,"17,500,000",rial,1750000,false,,0-1052mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1052mm""}], ""dimensions"": [], ""features"": {}}","‪1,1.25,1.5,1.75,2,2.5,3,3.5,4 میلیمی ‪ 0/4تا ‪7 شابلون رزوه اینچ و",لیست قیمت داسکوا 14050212.pdf,line:2544,
Dasqua | داسکوا,4,1620-0100,ساعت مرکزیاب 1 — 10 سانت,ساعت مرکزیاب 1,59,ساعت اندیکاتور,medium,"43,300,000",rial,4330000,false,0/05,0-100mm,10 سانت,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}",ساعت مرکزیاب ‪1,لیست قیمت داسکوا 14050212.pdf,line:2511,size_corrected
Dasqua | داسکوا,4,1620-0101,ساعت مرکزیاب 1 — 10 سانت,ساعت مرکزیاب 1,59,ساعت اندیکاتور,medium,"27,000,000",rial,2700000,false,0/05,0-101mm,10 سانت,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-101mm""}], ""dimensions"": [], ""features"": {}}",ساعت مرکزیاب ‪1,لیست قیمت داسکوا 14050212.pdf,line:2505,size_corrected
Dasqua | داسکوا,4,1704-0005,ضخامت سنج الکی — 0-50mm,ضخامت سنج الکی,62,عمق سنج,medium,"172,850,000",rial,17285000,false,0/1,0-50mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/1""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}",ضخامت سنج الکی,لیست قیمت داسکوا 14050212.pdf,line:2981,
Dasqua | داسکوا,4,1704-0010,ضخامت سنج الکی — 0-100mm,ضخامت سنج الکی,62,عمق سنج,medium,,rial,,false,0/1,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/1""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}",ضخامت سنج الکی,لیست قیمت داسکوا 14050212.pdf,line:2986,multiple_sku_on_line|missing_price
Dasqua | داسکوا,4,1704-0015,ضخامت سنج الکی — 0-150mm,ضخامت سنج الکی,62,عمق سنج,medium,,rial,,false,0/1,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/1""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",ضخامت سنج الکی,لیست قیمت داسکوا 14050212.pdf,line:2991,missing_price
Dasqua | داسکوا,4,1704-0020,ضخامت سنج الکی — 0-200mm,ضخامت سنج الکی,62,عمق سنج,medium,,rial,,false,0/1,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/1""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",ضخامت سنج الکی,لیست قیمت داسکوا 14050212.pdf,line:2995,missing_price
