sha256,preview_path,product_count,product_ids,skus,brands
837df6139a912e620aed291c816b8b7d40d930f527d3295ffbdab1b8dc91f351,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/837df6139a912e620aed291c816b8b7d40d930f527d3295ffbdab1b8dc91f351.png,1,4633,MA310,TERMA | ترما
83ebc797b130545e015db082d40c777bc79b94c8a336b9b7c418f65bc2ba751e,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/83ebc797b130545e015db082d40c777bc79b94c8a336b9b7c418f65bc2ba751e.png,3,"4472,4473,4474","CDA100-150,CDA100-200,CDA100-300",TERMA | ترما
897eefa1e8f70c5ce0c481f4dfcdb380ca64a8ff6158bf71ad2ae4af0c7d95e7,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/897eefa1e8f70c5ce0c481f4dfcdb380ca64a8ff6158bf71ad2ae4af0c7d95e7.png,4,"6204,6205,6206,6207","AST-DV76,AST-DV102,AST-DV152,AST-DV203",ASTPOWER | ای اس تی پاور
8a37236ea105bcd53c954b9051bee412ae744c6f1bd2b1cc403293414ef04328,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/8a37236ea105bcd53c954b9051bee412ae744c6f1bd2b1cc403293414ef04328.jpg,1,3330,AST-230MA,ASTPOWER | ای اس تی پاور
8b15bd5a1cd6c2f22b3d5419ef8599b29a795b0088272fa886b31b1279152db2,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/8b15bd5a1cd6c2f22b3d5419ef8599b29a795b0088272fa886b31b1279152db2.png,6,"4650,4651,4652,4653,4654,4655","TDE111B-35,TDE111B-55,TDE111B-75,TDE111B-95,TDE111B-115,TDE111B-135",TERMA | ترما
8bbd623fb4cdc257161df7760c2fb6d6f4d1b982d0b77c7834865fb495e4670b,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/8bbd623fb4cdc257161df7760c2fb6d6f4d1b982d0b77c7834865fb495e4670b.png,1,4597,MA210C-25,TERMA | ترما
8d257f0e41c1e70b6a3cf1f321121e84ada2cfa5a22ea52f4d9cfb44a2ad9a3b,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/8d257f0e41c1e70b6a3cf1f321121e84ada2cfa5a22ea52f4d9cfb44a2ad9a3b.png,1,4687,IDE120,TERMA | ترما
8e1c1b9ab80e6cd6c39b4929476b7a51cb3751f6a9626d6a08fd60dceda750f5,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/8e1c1b9ab80e6cd6c39b4929476b7a51cb3751f6a9626d6a08fd60dceda750f5.png,2,"6147,6148","AST-VUT-150,AST-VUT-200",ASTPOWER | ای اس تی پاور
8e363931e2e039083c14f6cd0eaee633d11781344f9f7c813a45d8275157e5af,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/8e363931e2e039083c14f6cd0eaee633d11781344f9f7c813a45d8275157e5af.png,4,"4625,4626,4627,4628","MD710-25,MD710-50,MD710-75,MD710-100",TERMA | ترما
913cf8b1a9d942ff7e6dfa9301700f3c3cba48874137c5fe0db483681dca2b53,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/913cf8b1a9d942ff7e6dfa9301700f3c3cba48874137c5fe0db483681dca2b53.png,2,"4512,4521","IDE111M-12,IDE111M-25",TERMA | ترما
924faf4dca3a33b621fa5e640c8d6992cfba9b4d7ddff16436707b215308b206,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/924faf4dca3a33b621fa5e640c8d6992cfba9b4d7ddff16436707b215308b206.jpg,1,3424,AST-EH14,ASTPOWER | ای اس تی پاور
